STATION,STATION_NAME,DATE,MDPR,DAPR,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,WT06,WT05,WT04,WT03
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690704,-9999,-9999,0.00,0.0,0.0,69,53,56,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690705,-9999,-9999,0.00,0.0,0.0,67,47,50,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690706,-9999,-9999,0.00,0.0,0.0,70,50,55,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690707,-9999,-9999,0.00,0.0,0.0,67,52,55,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690708,-9999,-9999,0.00,0.0,0.0,75,54,59,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690709,-9999,-9999,0.00,0.0,0.0,72,49,52,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690710,-9999,-9999,0.23,0.0,0.0,64,50,56,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690711,-9999,-9999,0.45,0.0,0.0,62,54,54,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690712,-9999,-9999,0.00,0.0,0.0,66,52,54,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690713,-9999,-9999,0.00,0.0,0.0,67,47,53,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690714,-9999,-9999,0.00,0.0,0.0,69,45,55,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690715,-9999,-9999,0.00,0.0,0.0,71,44,53,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690716,-9999,-9999,0.00,0.0,0.0,74,45,55,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690717,-9999,-9999,0.00,0.0,0.0,76,44,55,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690718,-9999,-9999,0.00,0.0,0.0,77,46,54,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690719,-9999,-9999,0.00,0.0,0.0,79,44,54,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690720,-9999,-9999,0.00,0.0,0.0,69,52,55,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690721,-9999,-9999,0.00,0.0,0.0,74,44,54,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690722,-9999,-9999,0.00,0.0,0.0,81,48,52,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690723,-9999,-9999,0.00,0.0,0.0,84,49,59,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690724,-9999,-9999,0.00,0.0,0.0,71,53,56,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690725,-9999,-9999,0.00,0.0,0.0,70,54,56,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690726,-9999,-9999,0.00,0.0,0.0,78,44,52,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690727,-9999,-9999,0.00,0.0,0.0,74,46,56,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690728,-9999,-9999,0.00,0.0,0.0,69,52,56,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690729,-9999,-9999,0.00,0.0,0.0,74,43,51,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690730,-9999,-9999,0.00,0.0,0.0,80,44,56,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690731,-9999,-9999,0.00,0.0,0.0,74,47,56,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690801,-9999,-9999,0.00,0.0,0.0,68,54,57,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690802,-9999,-9999,0.00,0.0,0.0,68,47,55,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690803,-9999,-9999,0.00,0.0,0.0,69,46,54,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690804,-9999,-9999,0.52,0.0,0.0,63,52,55,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690805,-9999,-9999,0.00,0.0,0.0,62,50,55,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690806,-9999,-9999,0.00,0.0,0.0,69,50,54,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690807,-9999,-9999,0.00,0.0,0.0,68,47,53,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690808,-9999,-9999,0.00,0.0,0.0,74,46,53,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690809,-9999,-9999,0.00,0.0,0.0,70,49,54,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690810,-9999,-9999,0.00,0.0,0.0,70,49,54,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690811,-9999,-9999,0.00,0.0,0.0,68,53,54,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690812,-9999,-9999,0.00,0.0,0.0,65,52,53,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690813,-9999,-9999,0.00,0.0,0.0,77,53,58,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690814,-9999,-9999,0.00,0.0,0.0,80,52,56,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690815,-9999,-9999,0.03,0.0,0.0,66,56,59,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690816,-9999,-9999,0.00,0.0,0.0,69,47,54,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690817,-9999,-9999,0.00,0.0,0.0,71,41,50,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690818,-9999,-9999,0.03,0.0,0.0,66,50,55,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690819,-9999,-9999,0.01,0.0,0.0,69,54,54,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690820,-9999,-9999,0.00,0.0,0.0,72,54,63,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690821,-9999,-9999,0.00,0.0,0.0,73,49,55,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690822,-9999,-9999,0.00,0.0,0.0,72,40,45,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690823,-9999,-9999,0.00,0.0,0.0,76,39,45,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690824,-9999,-9999,0.00,0.0,0.0,72,45,56,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690825,-9999,-9999,0.07,0.0,0.0,71,56,56,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690826,-9999,-9999,0.07,0.0,0.0,70,41,47,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690827,-9999,-9999,0.00,0.0,0.0,68,47,57,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690828,-9999,-9999,0.02,0.0,0.0,67,47,52,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690829,-9999,-9999,0.00,0.0,0.0,70,37,43,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690830,-9999,-9999,0.00,0.0,0.0,73,43,53,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690831,-9999,-9999,0.00,0.0,0.0,75,39,44,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690901,-9999,-9999,0.00,0.0,0.0,80,43,49,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690902,-9999,-9999,0.06,0.0,0.0,66,49,58,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690903,-9999,-9999,0.02,0.0,0.0,64,48,52,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690904,-9999,-9999,0.07,0.0,0.0,60,51,52,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690905,-9999,-9999,0.00,0.0,0.0,68,40,44,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690906,-9999,-9999,0.00,0.0,0.0,74,41,46,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690907,-9999,-9999,0.00,0.0,0.0,74,46,50,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690908,-9999,-9999,0.00,0.0,0.0,77,46,49,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690909,-9999,-9999,0.00,0.0,0.0,81,48,55,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690910,-9999,-9999,0.00,0.0,0.0,78,47,49,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690911,-9999,-9999,0.00,0.0,0.0,73,45,48,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690912,-9999,-9999,0.30,0.0,0.0,65,48,55,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690913,-9999,-9999,0.00,0.0,0.0,63,48,52,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690914,-9999,-9999,0.09,0.0,0.0,63,45,49,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690915,-9999,-9999,0.00,0.0,0.0,66,39,39,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690916,-9999,-9999,0.26,0.0,0.0,60,39,51,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690917,-9999,-9999,0.56,0.0,0.0,67,51,63,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690918,-9999,-9999,0.08,0.0,0.0,66,56,56,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690919,-9999,-9999,0.12,0.0,0.0,60,56,56,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690920,-9999,-9999,0.10,0.0,0.0,63,54,54,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690921,-9999,-9999,0.21,0.0,0.0,66,54,55,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690922,-9999,-9999,0.86,0.0,0.0,65,55,59,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690923,-9999,-9999,0.36,0.0,0.0,62,54,56,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690924,-9999,-9999,0.06,0.0,0.0,61,51,52,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690925,-9999,-9999,0.00,0.0,0.0,65,52,54,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690926,-9999,-9999,0.00,0.0,0.0,64,48,49,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690927,-9999,-9999,0.31,0.0,0.0,58,45,50,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690928,-9999,-9999,0.00,0.0,0.0,60,50,51,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690929,-9999,-9999,0.00,0.0,0.0,61,50,50,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19690930,-9999,-9999,0.32,0.0,0.0,61,50,56,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691001,-9999,-9999,0.12,0.0,0.0,60,47,54,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691002,-9999,-9999,0.00,0.0,0.0,60,45,48,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691003,-9999,-9999,0.00,0.0,0.0,58,41,43,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691004,-9999,-9999,0.00,0.0,0.0,61,34,39,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691005,-9999,-9999,0.00,0.0,0.0,64,39,42,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691006,-9999,-9999,0.00,0.0,0.0,70,37,39,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691007,-9999,-9999,0.30,0.0,0.0,60,38,53,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691008,-9999,-9999,0.27,0.0,0.0,58,51,53,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691009,-9999,-9999,0.02,0.0,0.0,58,48,48,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691010,-9999,-9999,0.00,0.0,0.0,56,41,44,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691011,-9999,-9999,0.00,0.0,0.0,58,35,38,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691012,-9999,-9999,0.00,0.0,0.0,61,32,35,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691013,-9999,-9999,0.00,0.0,0.0,60,30,32,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691014,-9999,-9999,0.00,0.0,0.0,62,28,33,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691015,-9999,-9999,0.00,0.0,0.0,66,30,33,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691016,-9999,-9999,0.00,0.0,0.0,62,33,35,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691017,-9999,-9999,0.00,0.0,0.0,57,35,37,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691018,-9999,-9999,0.00,0.0,0.0,55,30,33,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691019,-9999,-9999,0.27,0.0,0.0,52,33,35,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691020,-9999,-9999,0.02,0.0,0.0,58,35,50,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691021,-9999,-9999,0.00,0.0,0.0,68,41,43,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691022,-9999,-9999,0.25,0.0,0.0,52,40,47,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691023,-9999,-9999,0.10,0.0,0.0,57,43,43,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691024,-9999,-9999,0.02,0.0,0.0,55,43,45,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691025,-9999,-9999,0.00,0.0,0.0,57,39,41,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691026,-9999,-9999,0.00,0.0,0.0,63,41,54,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691027,-9999,-9999,0.10,0.0,0.0,57,48,50,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691028,-9999,-9999,0.00,0.0,0.0,58,37,40,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691029,-9999,-9999,0.05,0.0,0.0,56,40,50,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691030,-9999,-9999,0.07,0.0,0.0,59,48,50,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691031,-9999,-9999,0.00,0.0,0.0,62,50,53,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691101,-9999,-9999,0.00,0.0,0.0,55,47,48,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691102,-9999,-9999,0.10,0.0,0.0,62,36,44,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691103,-9999,-9999,0.00,0.0,0.0,58,44,49,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691104,-9999,-9999,0.62,0.0,0.0,58,48,55,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691105,-9999,-9999,0.00,0.0,0.0,55,45,50,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691106,-9999,-9999,0.33,0.0,0.0,55,48,48,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691107,-9999,-9999,0.00,0.0,0.0,58,47,48,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691108,-9999,-9999,0.31,0.0,0.0,49,44,44,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691109,-9999,-9999,0.00,0.0,0.0,45,34,37,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691110,-9999,-9999,0.02,0.0,0.0,50,36,44,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691111,-9999,-9999,0.10,0.0,0.0,50,43,45,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691112,-9999,-9999,0.07,0.0,0.0,52,45,48,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691113,-9999,-9999,0.00,0.0,0.0,49,41,44,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691114,-9999,-9999,0.00,0.0,0.0,45,41,42,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691115,-9999,-9999,0.05,0.0,0.0,48,41,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691116,-9999,-9999,0.07,0.0,0.0,47,32,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691117,-9999,-9999,0.00,0.0,0.0,46,29,34,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691118,-9999,-9999,0.01,0.0,0.0,54,34,45,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691119,-9999,-9999,0.00,0.0,0.0,57,46,50,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691120,-9999,-9999,0.15,0.0,0.0,56,46,48,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691121,-9999,-9999,0.00,0.0,0.0,53,35,43,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691122,-9999,-9999,0.00,0.0,0.0,52,35,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691123,-9999,-9999,0.15,0.0,0.0,51,42,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691124,-9999,-9999,0.00,0.0,0.0,51,36,40,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691125,-9999,-9999,0.05,0.0,0.0,52,36,43,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691126,-9999,-9999,0.00,0.0,0.0,48,34,34,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691127,-9999,-9999,0.00,0.0,0.0,48,30,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691128,-9999,-9999,0.00,0.0,0.0,49,31,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691129,-9999,-9999,0.00,0.0,0.0,39,32,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691130,-9999,-9999,0.00,0.0,0.0,44,30,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691201,-9999,-9999,0.00,0.0,0.0,47,31,34,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691202,-9999,-9999,0.00,0.0,0.0,49,29,30,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691203,-9999,-9999,0.20,0.0,0.0,48,30,38,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691204,-9999,-9999,0.05,0.0,0.0,48,34,42,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691205,-9999,-9999,0.00,0.0,0.0,44,30,30,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691206,-9999,-9999,0.00,0.0,0.0,48,32,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691207,-9999,-9999,0.00,0.0,0.0,44,30,-9999,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691208,-9999,-9999,0.20,0.0,0.0,44,40,41,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691209,-9999,-9999,0.12,0.0,0.0,49,34,42,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691210,-9999,-9999,0.00,0.0,0.0,44,36,36,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691211,-9999,-9999,0.15,0.0,0.0,54,36,47,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691212,-9999,-9999,0.00,0.0,0.0,52,45,48,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691213,-9999,-9999,0.51,0.0,0.0,60,44,50,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691214,-9999,-9999,0.33,0.0,0.0,54,44,50,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691215,-9999,-9999,0.00,0.0,0.0,50,41,42,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691216,-9999,-9999,0.08,0.0,0.0,47,32,34,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691217,-9999,-9999,0.10,0.0,0.0,51,34,42,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691218,-9999,-9999,0.00,0.0,0.0,54,42,46,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691219,-9999,-9999,0.06,0.0,0.0,52,33,40,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691220,-9999,-9999,0.16,0.0,0.0,52,39,41,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691221,-9999,-9999,0.53,0.0,0.0,51,41,47,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691222,-9999,-9999,0.12,0.0,0.0,50,38,48,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691223,-9999,-9999,0.04,0.0,0.0,48,39,41,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691224,-9999,-9999,0.00,0.0,0.0,46,35,37,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691225,-9999,-9999,0.00,0.0,0.0,45,36,40,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691226,-9999,-9999,0.20,0.0,0.0,44,38,39,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691227,-9999,-9999,0.02,0.0,0.0,42,35,37,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691228,-9999,-9999,0.00,0.0,0.0,43,35,37,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691229,-9999,-9999,0.06,0.0,0.0,43,35,37,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691230,-9999,-9999,0.00,0.0,0.0,44,37,39,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19691231,-9999,-9999,0.00,0.0,0.0,43,35,37,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19700101,-9999,-9999,0.00,-9999,-9999,42,28,32,-9999,-9999,-9999,-9999
GHCND:USC00455678,MOUNT VERNON 3 WNW WA US,19700102,-9999,-9999,0.04,-9999,-9999,38,28,32,-9999,-9999,-9999,-9999
